analysis	anchor_gene	candidate_gene	rank	distance	anchor_length_quintile	candidate_length_quintile	expansion_rule	selected_count	selected_prop
PRIMARY_K50	VPS13B	DGKB	5	0.21620044220460166	5	5	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	VPS13B	GPC6	6	0.21958178024579092	5	5	PRIMARY_K50_50	184	0.0184
PRIMARY_K50	VPS13B	ADGRB3	7	0.23056747407348482	5	5	PRIMARY_K50_50	209	0.0209
PRIMARY_K50	VPS13B	BANK1	8	0.2527635784335235	5	5	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	VPS13B	PLCL1	9	0.2612398690767532	5	5	PRIMARY_K50_50	182	0.0182
PRIMARY_K50	VPS13B	NRG3	10	0.2654544535575794	5	5	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	VPS13B	LAMA2	11	0.26723929785325706	5	5	PRIMARY_K50_50	214	0.0214
PRIMARY_K50	VPS13B	GRM7	12	0.27890052075787036	5	5	PRIMARY_K50_50	186	0.0186
PRIMARY_K50	VPS13B	SGCD	13	0.2984523655345839	5	5	PRIMARY_K50_50	216	0.0216
PRIMARY_K50	VPS13B	SLC4A10	14	0.30312757134210344	5	5	PRIMARY_K50_50	213	0.0213
PRIMARY_K50	VPS13B	EXOC6B	15	0.3050142345000402	5	5	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	VPS13B	KCNMB2	16	0.3083775556215296	5	5	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	VPS13B	SOX6	17	0.31195716256365913	5	5	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	VPS13B	MAPK10	18	0.3160426013470791	5	5	PRIMARY_K50_50	215	0.0215
PRIMARY_K50	VPS13B	EPHA6	19	0.32329749625950377	5	5	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	VPS13B	MYO16	20	0.32748802808499966	5	5	PRIMARY_K50_50	181	0.0181
PRIMARY_K50	VPS13B	UNC13C	21	0.32776844909957975	5	5	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	VPS13B	NEGR1	22	0.3288946068260485	5	5	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	VPS13B	UTRN	23	0.33003103245154636	5	5	PRIMARY_K50_50	200	0.02
PRIMARY_K50	VPS13B	DPP10	24	0.3307117946118175	5	5	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	VPS13B	DNM3	25	0.33116030110189476	5	5	PRIMARY_K50_50	223	0.0223
PRIMARY_K50	VPS13B	ARHGAP24	26	0.3312946613456232	5	5	PRIMARY_K50_50	218	0.0218
PRIMARY_K50	VPS13B	HDAC9	27	0.34536359297400493	5	5	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	VPS13B	LRRC4C	28	0.34961009994878695	5	5	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	VPS13B	TENM3	29	0.3507285972454449	5	5	PRIMARY_K50_50	230	0.023
PRIMARY_K50	VPS13B	SGCZ	30	0.36706625618168526	5	5	PRIMARY_K50_50	215	0.0215
PRIMARY_K50	VPS13B	GPC5	31	0.36943006808174206	5	5	PRIMARY_K50_50	180	0.018
PRIMARY_K50	VPS13B	TBC1D5	32	0.3727615276039297	5	5	PRIMARY_K50_50	168	0.0168
PRIMARY_K50	VPS13B	CADPS2	33	0.37451950012108104	5	5	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	VPS13B	WDPCP	34	0.3872230569512802	5	5	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	VPS13B	ZBTB20	35	0.3875243940580122	5	5	PRIMARY_K50_50	206	0.0206
PRIMARY_K50	VPS13B	MCTP1	36	0.3924175714670925	5	5	PRIMARY_K50_50	216	0.0216
PRIMARY_K50	VPS13B	ST6GALNAC3	37	0.3961501821340101	5	5	PRIMARY_K50_50	227	0.0227
PRIMARY_K50	VPS13B	ARB2A	38	0.40224422013887773	5	5	PRIMARY_K50_50	211	0.0211
PRIMARY_K50	VPS13B	DIAPH3	39	0.4058821871603646	5	5	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	VPS13B	ANO3	40	0.40699515947000714	5	5	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	VPS13B	FOXP2	41	0.4121852871447294	5	5	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	VPS13B	SYNE1	42	0.4141571739772029	5	5	PRIMARY_K50_50	169	0.0169
PRIMARY_K50	VPS13B	DST	43	0.4208636726660664	5	5	PRIMARY_K50_50	163	0.0163
PRIMARY_K50	VPS13B	CTNND2	44	0.42284846872767473	5	5	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	VPS13B	CNTN5	45	0.42376403633853926	5	5	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	VPS13B	MDGA2	46	0.42709387769747104	5	5	PRIMARY_K50_50	214	0.0214
PRIMARY_K50	VPS13B	NELL1	47	0.43542552718973837	5	5	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	VPS13B	ADGRV1	48	0.43563033124536715	5	5	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	VPS13B	SLC9A9	49	0.44665484460021687	5	5	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	VPS13B	ITPR2	50	0.4485859175382904	5	5	PRIMARY_K50_50	179	0.0179
SENSITIVITY_K20	ACTB	PRKCD	1	0.11719941890658787	3	3	SENSITIVITY_K20_20	515	0.0515
SENSITIVITY_K20	ACTB	TBX1	2	0.2554741916081951	3	3	SENSITIVITY_K20_20	457	0.0457
SENSITIVITY_K20	ACTB	EPHA2	3	0.2604611350267537	3	3	SENSITIVITY_K20_20	475	0.0475
SENSITIVITY_K20	ACTB	WNT4	4	0.2628142551669508	3	3	SENSITIVITY_K20_20	458	0.0458
SENSITIVITY_K20	ACTB	DLG4	5	0.30639424202090865	3	3	SENSITIVITY_K20_20	501	0.0501
SENSITIVITY_K20	ACTB	NOS3	6	0.3273238315200871	3	3	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	ACTB	JAK3	7	0.412177875813807	3	3	SENSITIVITY_K20_20	522	0.0522
SENSITIVITY_K20	ACTB	PDGFB	8	0.4143103427315722	3	3	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	ACTB	STAT5A	9	0.44809925786432975	3	3	SENSITIVITY_K20_20	514	0.0514
SENSITIVITY_K20	ACTB	ADORA2A	10	0.45295563170020925	3	3	SENSITIVITY_K20_20	490	0.049
SENSITIVITY_K20	ACTB	STRA6	11	0.4799256258124289	3	3	SENSITIVITY_K20_20	477	0.0477
SENSITIVITY_K20	ACTB	CSK	12	0.4901007085147748	3	3	SENSITIVITY_K20_20	536	0.0536
SENSITIVITY_K20	ACTB	NUP62	13	0.49577400875774746	3	3	SENSITIVITY_K20_20	490	0.049
SENSITIVITY_K20	ACTB	MLXIPL	14	0.4973441355916285	3	3	SENSITIVITY_K20_20	520	0.052
SENSITIVITY_K20	ACTB	RAPGEF3	15	0.5056937397003352	3	3	SENSITIVITY_K20_20	499	0.0499
SENSITIVITY_K20	ACTB	SREBF1	16	0.5056964697505943	3	3	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	ACTB	DMTN	17	0.5099333764575158	3	3	SENSITIVITY_K20_20	521	0.0521
SENSITIVITY_K20	ACTB	SQSTM1	18	0.511968688071813	3	3	SENSITIVITY_K20_20	471	0.0471
SENSITIVITY_K20	ACTB	NHERF1	19	0.5150539329531908	3	3	SENSITIVITY_K20_20	542	0.0542
SENSITIVITY_K20	ACTB	MAVS	20	0.5304212524531561	3	3	SENSITIVITY_K20_20	471	0.0471
SENSITIVITY_K20	ADA	RAPGEF3	1	0.1460956172160618	3	3	SENSITIVITY_K20_20	484	0.0484
SENSITIVITY_K20	ADA	INCENP	2	0.15186436632820993	3	3	SENSITIVITY_K20_20	480	0.048
SENSITIVITY_K20	ADA	LRRC8A	3	0.15208200899421886	3	3	SENSITIVITY_K20_20	514	0.0514
SENSITIVITY_K20	ADA	BRSK1	4	0.1703243015410807	3	3	SENSITIVITY_K20_20	516	0.0516
SENSITIVITY_K20	ADA	FLCN	5	0.18647110856567498	3	3	SENSITIVITY_K20_20	543	0.0543
SENSITIVITY_K20	ADA	VSIR	6	0.19624538070028197	3	3	SENSITIVITY_K20_20	487	0.0487
SENSITIVITY_K20	ADA	DMTN	7	0.19831744120281022	3	3	SENSITIVITY_K20_20	468	0.0468
SENSITIVITY_K20	ADA	SQSTM1	8	0.20676182139497923	3	3	SENSITIVITY_K20_20	482	0.0482
SENSITIVITY_K20	ADA	LAPTM5	9	0.20869532433657045	3	3	SENSITIVITY_K20_20	515	0.0515
SENSITIVITY_K20	ADA	TYK2	10	0.22118870750464995	3	3	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	ADA	STRA6	11	0.2271371270171477	3	3	SENSITIVITY_K20_20	496	0.0496
SENSITIVITY_K20	ADA	MYH6	12	0.23484706243599535	3	3	SENSITIVITY_K20_20	501	0.0501
SENSITIVITY_K20	ADA	IKBKE	13	0.2599010842690483	3	3	SENSITIVITY_K20_20	476	0.0476
SENSITIVITY_K20	ADA	NLGN3	14	0.2644635227535885	3	3	SENSITIVITY_K20_20	518	0.0518
SENSITIVITY_K20	ADA	FGF18	15	0.26577607631508043	3	3	SENSITIVITY_K20_20	506	0.0506
SENSITIVITY_K20	ADA	ADCY6	16	0.26767787711356433	3	3	SENSITIVITY_K20_20	493	0.0493
SENSITIVITY_K20	ADA	SLC2A1	17	0.2689385669377646	3	3	SENSITIVITY_K20_20	548	0.0548
SENSITIVITY_K20	ADA	FGR	18	0.2811218301327972	3	3	SENSITIVITY_K20_20	498	0.0498
SENSITIVITY_K20	ADA	STAT5A	19	0.2817835539903401	3	3	SENSITIVITY_K20_20	509	0.0509
SENSITIVITY_K20	ADA	INPP5K	20	0.28300796733506267	3	3	SENSITIVITY_K20_20	469	0.0469
SENSITIVITY_K20	BRCA2	ENPP1	1	0.0337670598222164	4	4	SENSITIVITY_K20_20	531	0.0531
SENSITIVITY_K20	BRCA2	SMAD1	2	0.10999978717430181	4	4	SENSITIVITY_K20_20	489	0.0489
SENSITIVITY_K20	BRCA2	CLTC	3	0.12216180628855194	4	4	SENSITIVITY_K20_20	506	0.0506
SENSITIVITY_K20	BRCA2	DICER1	4	0.13478558441327357	4	4	SENSITIVITY_K20_20	513	0.0513
SENSITIVITY_K20	BRCA2	EIF2AK3	5	0.1438200239425623	4	4	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	BRCA2	CASP1	6	0.1647371541252322	4	4	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	BRCA2	IL18R1	7	0.18539430440784305	4	4	SENSITIVITY_K20_20	494	0.0494
SENSITIVITY_K20	BRCA2	TRPC3	8	0.18738519684288615	4	4	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	BRCA2	PDCD6IP	9	0.19198006466605216	4	4	SENSITIVITY_K20_20	488	0.0488
SENSITIVITY_K20	BRCA2	RAG1	10	0.19256331921485015	4	4	SENSITIVITY_K20_20	528	0.0528
SENSITIVITY_K20	BRCA2	ZDHHC2	11	0.19817116479590768	4	4	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	BRCA2	DPP4	12	0.20007379022805674	4	4	SENSITIVITY_K20_20	448	0.0448
SENSITIVITY_K20	BRCA2	ACSL3	13	0.20184551786264782	4	4	SENSITIVITY_K20_20	460	0.046
SENSITIVITY_K20	BRCA2	EZH2	14	0.20537405522332694	4	4	SENSITIVITY_K20_20	485	0.0485
SENSITIVITY_K20	BRCA2	SCIN	15	0.2065082532483899	4	4	SENSITIVITY_K20_20	437	0.0437
SENSITIVITY_K20	BRCA2	WASF1	16	0.20671004163652468	4	4	SENSITIVITY_K20_20	498	0.0498
SENSITIVITY_K20	BRCA2	NUF2	17	0.2132305653421625	4	4	SENSITIVITY_K20_20	509	0.0509
SENSITIVITY_K20	BRCA2	RAD50	18	0.21464390808900777	4	4	SENSITIVITY_K20_20	530	0.053
SENSITIVITY_K20	BRCA2	KMO	19	0.21552399320512688	4	4	SENSITIVITY_K20_20	535	0.0535
SENSITIVITY_K20	BRCA2	PRKCI	20	0.2173374855579337	4	4	SENSITIVITY_K20_20	535	0.0535
SENSITIVITY_K20	C4B	DEDD2	1	0.06379885998511337	3	3	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	C4B	TMEM161A	2	0.09923958159313727	3	3	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	C4B	GDF6	3	0.10582563436269392	3	3	SENSITIVITY_K20_20	496	0.0496
SENSITIVITY_K20	C4B	RSPH6A	4	0.11550863571719908	3	3	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	C4B	RAB4B	5	0.11707754212289773	3	3	SENSITIVITY_K20_20	488	0.0488
SENSITIVITY_K20	C4B	CFB	6	0.12100894843822188	3	3	SENSITIVITY_K20_20	495	0.0495
SENSITIVITY_K20	C4B	ETFB	7	0.12151145453175985	3	3	SENSITIVITY_K20_20	561	0.0561
SENSITIVITY_K20	C4B	DVL3	8	0.12913403265546372	3	3	SENSITIVITY_K20_20	498	0.0498
SENSITIVITY_K20	C4B	MTCH1	9	0.13052355702440335	3	3	SENSITIVITY_K20_20	520	0.052
SENSITIVITY_K20	C4B	C4A	10	0.13732629134304028	3	3	SENSITIVITY_K20_20	468	0.0468
SENSITIVITY_K20	C4B	MESP2	11	0.14234959104944678	3	3	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	C4B	CLTB	12	0.14599756339459777	3	3	SENSITIVITY_K20_20	536	0.0536
SENSITIVITY_K20	C4B	GGT5	13	0.14649995388240855	3	3	SENSITIVITY_K20_20	477	0.0477
SENSITIVITY_K20	C4B	ST6GALNAC6	14	0.15457035834857152	3	3	SENSITIVITY_K20_20	541	0.0541
SENSITIVITY_K20	C4B	ARHGAP1	15	0.15614693737359012	3	3	SENSITIVITY_K20_20	512	0.0512
SENSITIVITY_K20	C4B	SLC5A5	16	0.1632272907563125	3	3	SENSITIVITY_K20_20	441	0.0441
SENSITIVITY_K20	C4B	AFMID	17	0.16515954780063477	3	3	SENSITIVITY_K20_20	481	0.0481
SENSITIVITY_K20	C4B	NUMBL	18	0.16834759868062163	3	3	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	C4B	ALOXE3	19	0.16892507172441357	3	3	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	C4B	TMEM175	20	0.1710255547897169	3	3	SENSITIVITY_K20_20	478	0.0478
SENSITIVITY_K20	CARD11	SH3PXD2B	1	0.1325570786593115	5	5	SENSITIVITY_K20_20	490	0.049
SENSITIVITY_K20	CARD11	ST3GAL1	2	0.13259696661657117	5	5	SENSITIVITY_K20_20	530	0.053
SENSITIVITY_K20	CARD11	ARHGEF10	3	0.13983903018337038	5	5	SENSITIVITY_K20_20	542	0.0542
SENSITIVITY_K20	CARD11	SYT2	4	0.14912669670809794	5	5	SENSITIVITY_K20_20	493	0.0493
SENSITIVITY_K20	CARD11	DLG5	5	0.1519475719594987	5	5	SENSITIVITY_K20_20	500	0.05
SENSITIVITY_K20	CARD11	GNAO1	6	0.1616663183044608	5	5	SENSITIVITY_K20_20	469	0.0469
SENSITIVITY_K20	CARD11	NDUFA10	7	0.17048574381517687	5	5	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	CARD11	SULF2	8	0.1799864792168679	5	5	SENSITIVITY_K20_20	494	0.0494
SENSITIVITY_K20	CARD11	KDM2B	9	0.20417822516367684	5	5	SENSITIVITY_K20_20	539	0.0539
SENSITIVITY_K20	CARD11	RAPGEF1	10	0.2130928107862598	5	5	SENSITIVITY_K20_20	513	0.0513
SENSITIVITY_K20	CARD11	CAPZB	11	0.21801861350977228	5	5	SENSITIVITY_K20_20	532	0.0532
SENSITIVITY_K20	CARD11	CACNG2	12	0.23251308324024103	5	5	SENSITIVITY_K20_20	484	0.0484
SENSITIVITY_K20	CARD11	SUFU	13	0.2387844376383039	5	5	SENSITIVITY_K20_20	455	0.0455
SENSITIVITY_K20	CARD11	LOXL2	14	0.24211824836972679	5	5	SENSITIVITY_K20_20	487	0.0487
SENSITIVITY_K20	CARD11	WHRN	15	0.24330676738580678	5	5	SENSITIVITY_K20_20	475	0.0475
SENSITIVITY_K20	CARD11	CSNK1E	16	0.24694571125405393	5	5	SENSITIVITY_K20_20	460	0.046
SENSITIVITY_K20	CARD11	FOXK2	17	0.25144545096355353	5	5	SENSITIVITY_K20_20	463	0.0463
SENSITIVITY_K20	CARD11	SCNN1B	18	0.25330275301876615	5	5	SENSITIVITY_K20_20	532	0.0532
SENSITIVITY_K20	CARD11	MYH11	19	0.26304379127035105	5	5	SENSITIVITY_K20_20	500	0.05
SENSITIVITY_K20	CARD11	DGKD	20	0.263805530421172	5	5	SENSITIVITY_K20_20	534	0.0534
SENSITIVITY_K20	CHD7	AR	1	0.10471238216966942	5	5	SENSITIVITY_K20_20	530	0.053
SENSITIVITY_K20	CHD7	ADAMTS9	2	0.110645300833431	5	5	SENSITIVITY_K20_20	532	0.0532
SENSITIVITY_K20	CHD7	DOCK11	3	0.1319118575068708	5	5	SENSITIVITY_K20_20	444	0.0444
SENSITIVITY_K20	CHD7	SLC25A13	4	0.14306702309713065	5	5	SENSITIVITY_K20_20	479	0.0479
SENSITIVITY_K20	CHD7	GNG2	5	0.14789802258125892	5	5	SENSITIVITY_K20_20	530	0.053
SENSITIVITY_K20	CHD7	BTRC	6	0.15784324868821084	5	5	SENSITIVITY_K20_20	489	0.0489
SENSITIVITY_K20	CHD7	SH3GL2	7	0.15980275507110786	5	5	SENSITIVITY_K20_20	493	0.0493
SENSITIVITY_K20	CHD7	PRLR	8	0.16406142363778023	5	5	SENSITIVITY_K20_20	491	0.0491
SENSITIVITY_K20	CHD7	FSHR	9	0.1672949839437461	5	5	SENSITIVITY_K20_20	506	0.0506
SENSITIVITY_K20	CHD7	CDKL5	10	0.17017248908201044	5	5	SENSITIVITY_K20_20	520	0.052
SENSITIVITY_K20	CHD7	SETD2	11	0.17061964038015437	5	5	SENSITIVITY_K20_20	494	0.0494
SENSITIVITY_K20	CHD7	GIGYF2	12	0.1717760124160432	5	5	SENSITIVITY_K20_20	557	0.0557
SENSITIVITY_K20	CHD7	FIRRM	13	0.17302001839303152	5	5	SENSITIVITY_K20_20	506	0.0506
SENSITIVITY_K20	CHD7	TAB2	14	0.17754372348154734	5	5	SENSITIVITY_K20_20	480	0.048
SENSITIVITY_K20	CHD7	GTF2F2	15	0.1882064852607562	5	5	SENSITIVITY_K20_20	451	0.0451
SENSITIVITY_K20	CHD7	UGT1A1	16	0.1910671056544231	5	5	SENSITIVITY_K20_20	504	0.0504
SENSITIVITY_K20	CHD7	AP2B1	17	0.19258641117166825	5	5	SENSITIVITY_K20_20	548	0.0548
SENSITIVITY_K20	CHD7	NPSR1	18	0.19658606322396546	5	5	SENSITIVITY_K20_20	483	0.0483
SENSITIVITY_K20	CHD7	SULF1	19	0.19700645922950144	5	5	SENSITIVITY_K20_20	484	0.0484
SENSITIVITY_K20	CHD7	TAOK1	20	0.19938935291878276	5	5	SENSITIVITY_K20_20	479	0.0479
SENSITIVITY_K20	CORO1A	PNPLA2	1	0.04990864804015046	1	1	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	CORO1A	CORO1B	2	0.09820389743749937	1	1	SENSITIVITY_K20_20	516	0.0516
SENSITIVITY_K20	CORO1A	MAPK11	3	0.14754720000581945	1	1	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	CORO1A	CDT1	4	0.14799992347621072	1	1	SENSITIVITY_K20_20	516	0.0516
SENSITIVITY_K20	CORO1A	NLRP6	5	0.15048549217996354	1	1	SENSITIVITY_K20_20	470	0.047
SENSITIVITY_K20	CORO1A	MAPK15	6	0.20921495988450756	1	1	SENSITIVITY_K20_20	522	0.0522
SENSITIVITY_K20	CORO1A	GNB2	7	0.22800932619467973	1	1	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	CORO1A	VPS28	8	0.23248749801873997	1	1	SENSITIVITY_K20_20	467	0.0467
SENSITIVITY_K20	CORO1A	CENPX	9	0.23373795951597337	1	1	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	CORO1A	ADM2	10	0.2559657518749692	1	1	SENSITIVITY_K20_20	495	0.0495
SENSITIVITY_K20	CORO1A	AVPR2	11	0.27992285598039446	1	1	SENSITIVITY_K20_20	471	0.0471
SENSITIVITY_K20	CORO1A	VPS37D	12	0.2847212683364255	1	1	SENSITIVITY_K20_20	537	0.0537
SENSITIVITY_K20	CORO1A	ACHE	13	0.2952586381324433	1	1	SENSITIVITY_K20_20	485	0.0485
SENSITIVITY_K20	CORO1A	CYP2D6	14	0.3236887261714765	1	1	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	CORO1A	CLDN5	15	0.32664012069945164	1	1	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	CORO1A	FSTL3	16	0.3273021313895413	1	1	SENSITIVITY_K20_20	463	0.0463
SENSITIVITY_K20	CORO1A	GPIHBP1	17	0.32988980561615205	1	1	SENSITIVITY_K20_20	524	0.0524
SENSITIVITY_K20	CORO1A	PRAP1	18	0.3310310520965365	1	1	SENSITIVITY_K20_20	475	0.0475
SENSITIVITY_K20	CORO1A	CBX4	19	0.336102897612969	1	1	SENSITIVITY_K20_20	525	0.0525
SENSITIVITY_K20	CORO1A	RILP	20	0.35374967775341903	1	1	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	DOCK8	CACNB4	1	0.04427689843706427	5	5	SENSITIVITY_K20_20	504	0.0504
SENSITIVITY_K20	DOCK8	COMMD1	2	0.09010175923339463	5	5	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	DOCK8	PDE8B	3	0.09356278729774994	5	5	SENSITIVITY_K20_20	514	0.0514
SENSITIVITY_K20	DOCK8	CPEB3	4	0.09555619746474647	5	5	SENSITIVITY_K20_20	506	0.0506
SENSITIVITY_K20	DOCK8	STIM1	5	0.13534129430956499	5	5	SENSITIVITY_K20_20	512	0.0512
SENSITIVITY_K20	DOCK8	SRPK2	6	0.14956616546267845	5	5	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	DOCK8	BMPER	7	0.15549619146561394	5	5	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	DOCK8	CLNK	8	0.15585313173763385	5	5	SENSITIVITY_K20_20	499	0.0499
SENSITIVITY_K20	DOCK8	DOCK5	9	0.1559563517310448	5	5	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	DOCK8	ITSN1	10	0.15951312224593892	5	5	SENSITIVITY_K20_20	470	0.047
SENSITIVITY_K20	DOCK8	PARN	11	0.16876829734938165	5	5	SENSITIVITY_K20_20	499	0.0499
SENSITIVITY_K20	DOCK8	TNRC6B	12	0.17623417453995563	5	5	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	DOCK8	GAB2	13	0.18596745682742422	5	5	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	DOCK8	ABCC4	14	0.19335458425064397	5	5	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	DOCK8	KIF5C	15	0.2014230161928139	5	5	SENSITIVITY_K20_20	515	0.0515
SENSITIVITY_K20	DOCK8	TJP1	16	0.20589199167859923	5	5	SENSITIVITY_K20_20	472	0.0472
SENSITIVITY_K20	DOCK8	ZNF365	17	0.20878963164122033	5	5	SENSITIVITY_K20_20	500	0.05
SENSITIVITY_K20	DOCK8	SPTBN1	18	0.21177595711444042	5	5	SENSITIVITY_K20_20	485	0.0485
SENSITIVITY_K20	DOCK8	NSMCE2	19	0.21251329747005968	5	5	SENSITIVITY_K20_20	494	0.0494
SENSITIVITY_K20	DOCK8	KIF13A	20	0.22163224683540012	5	5	SENSITIVITY_K20_20	501	0.0501
SENSITIVITY_K20	ERBIN	NLK	1	0.04897138151082643	5	5	SENSITIVITY_K20_20	506	0.0506
SENSITIVITY_K20	ERBIN	SMCHD1	2	0.06562600438211447	5	5	SENSITIVITY_K20_20	483	0.0483
SENSITIVITY_K20	ERBIN	RIC1	3	0.06653437728996496	5	5	SENSITIVITY_K20_20	513	0.0513
SENSITIVITY_K20	ERBIN	CHRM2	4	0.08270551290037624	5	5	SENSITIVITY_K20_20	532	0.0532
SENSITIVITY_K20	ERBIN	LIN7A	5	0.08616297583212983	5	5	SENSITIVITY_K20_20	511	0.0511
SENSITIVITY_K20	ERBIN	CNOT4	6	0.08674200429608	5	5	SENSITIVITY_K20_20	472	0.0472
SENSITIVITY_K20	ERBIN	ATP2C1	7	0.09044714917750607	5	5	SENSITIVITY_K20_20	496	0.0496
SENSITIVITY_K20	ERBIN	ANKRD31	8	0.09499611968539169	5	5	SENSITIVITY_K20_20	532	0.0532
SENSITIVITY_K20	ERBIN	STIM2	9	0.11175251864325401	5	5	SENSITIVITY_K20_20	467	0.0467
SENSITIVITY_K20	ERBIN	SMC6	10	0.11571101106459318	5	5	SENSITIVITY_K20_20	535	0.0535
SENSITIVITY_K20	ERBIN	ANAPC10	11	0.11783756813681517	5	5	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	ERBIN	EYA1	12	0.11825866263260991	5	5	SENSITIVITY_K20_20	468	0.0468
SENSITIVITY_K20	ERBIN	HOMER1	13	0.1258880265418623	5	5	SENSITIVITY_K20_20	496	0.0496
SENSITIVITY_K20	ERBIN	KYNU	14	0.12711814974460361	5	5	SENSITIVITY_K20_20	555	0.0555
SENSITIVITY_K20	ERBIN	EPS15	15	0.1278042900958931	5	5	SENSITIVITY_K20_20	461	0.0461
SENSITIVITY_K20	ERBIN	ZDHHC15	16	0.14246641345678843	5	5	SENSITIVITY_K20_20	498	0.0498
SENSITIVITY_K20	ERBIN	ITGA1	17	0.14361307917396204	5	5	SENSITIVITY_K20_20	462	0.0462
SENSITIVITY_K20	ERBIN	HSD17B4	18	0.14673712067387312	5	5	SENSITIVITY_K20_20	479	0.0479
SENSITIVITY_K20	ERBIN	FNIP1	19	0.14987015763762682	5	5	SENSITIVITY_K20_20	519	0.0519
SENSITIVITY_K20	ERBIN	ADAM23	20	0.15540638031331874	5	5	SENSITIVITY_K20_20	523	0.0523
SENSITIVITY_K20	KDM6A	IPO11	1	0.048742707760331044	5	5	SENSITIVITY_K20_20	491	0.0491
SENSITIVITY_K20	KDM6A	GALK2	2	0.08143234579611888	5	5	SENSITIVITY_K20_20	472	0.0472
SENSITIVITY_K20	KDM6A	TLK1	3	0.10040467774180793	5	5	SENSITIVITY_K20_20	523	0.0523
SENSITIVITY_K20	KDM6A	EPB41L2	4	0.10697511132624268	5	5	SENSITIVITY_K20_20	493	0.0493
SENSITIVITY_K20	KDM6A	TMCC1	5	0.11185015459607249	5	5	SENSITIVITY_K20_20	462	0.0462
SENSITIVITY_K20	KDM6A	TPH2	6	0.1163811920894784	5	5	SENSITIVITY_K20_20	540	0.054
SENSITIVITY_K20	KDM6A	CDH20	7	0.11967525479024645	5	5	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	KDM6A	ZSWIM6	8	0.12032560565294327	5	5	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	KDM6A	FHIP1A	9	0.12354119510114794	5	5	SENSITIVITY_K20_20	513	0.0513
SENSITIVITY_K20	KDM6A	INVS	10	0.1251292072565377	5	5	SENSITIVITY_K20_20	487	0.0487
SENSITIVITY_K20	KDM6A	VEPH1	11	0.12687704253516607	5	5	SENSITIVITY_K20_20	469	0.0469
SENSITIVITY_K20	KDM6A	MRPL33	12	0.13385268724773408	5	5	SENSITIVITY_K20_20	528	0.0528
