database	pathway_id	pathway_name	frozen_tier_class	Tier1_BH	Tier1_BY	retained_under_BY	lost_under_BY
Reactome	R-HSA-163560	Triglyceride catabolism	Neither	NO	NO	NA	NO
Reactome	R-HSA-163615	PKA activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-164378	PKA activation in glucagon signalling	Neither	NO	NO	NA	NO
Reactome	R-HSA-164940	Nef mediated downregulation of MHC class I complex cell surface expression	Neither	NO	NO	NA	NO
Reactome	R-HSA-165054	Rev-mediated nuclear export of HIV RNA	Neither	NO	NO	NA	NO
Reactome	R-HSA-1650814	Collagen biosynthesis and modifying enzymes	Neither	NO	NO	NA	NO
Reactome	R-HSA-165159	MTOR signalling	Neither	NO	NO	NA	NO
Reactome	R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	Neither	NO	NO	NA	NO
Reactome	R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	Neither	NO	NO	NA	NO
Reactome	R-HSA-1660499	Synthesis of PIPs at the plasma membrane	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-1660514	Synthesis of PIPs at the Golgi membrane	Neither	NO	NO	NA	NO
Reactome	R-HSA-1660516	Synthesis of PIPs at the early endosome membrane	Neither	NO	NO	NA	NO
Reactome	R-HSA-1660517	Synthesis of PIPs at the late endosome membrane	Neither	NO	NO	NA	NO
Reactome	R-HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	Neither	NO	NO	NA	NO
Reactome	R-HSA-1660661	Sphingolipid de novo biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-166208	mTORC1-mediated signalling	Neither	NO	NO	NA	NO
Reactome	R-HSA-1663150	The activation of arylsulfatases	Neither	NO	NO	NA	NO
Reactome	R-HSA-166663	Initial triggering of complement	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-167044	Signalling to RAS	Neither	NO	NO	NA	NO
Reactome	R-HSA-167152	Formation of HIV elongation complex in the absence of HIV Tat	Neither	NO	NO	NA	NO
Reactome	R-HSA-167158	Formation of the HIV-1 Early Elongation Complex	Neither	NO	NO	NA	NO
Reactome	R-HSA-167160	RNA Pol II CTD phosphorylation and interaction with CE during HIV infection	Neither	NO	NO	NA	NO
Reactome	R-HSA-167161	HIV Transcription Initiation	Neither	NO	NO	NA	NO
Reactome	R-HSA-167162	RNA Polymerase II HIV Promoter Escape	Neither	NO	NO	NA	NO
Reactome	R-HSA-167172	Transcription of the HIV genome	Neither	NO	NO	NA	NO
Reactome	R-HSA-167200	Formation of HIV-1 elongation complex containing HIV-1 Tat	Neither	NO	NO	NA	NO
Reactome	R-HSA-167238	Pausing and recovery of Tat-mediated HIV elongation	Neither	NO	NO	NA	NO
Reactome	R-HSA-167242	Abortive elongation of HIV-1 transcript in the absence of Tat	Neither	NO	NO	NA	NO
Reactome	R-HSA-167243	Tat-mediated HIV elongation arrest and recovery	Neither	NO	NO	NA	NO
Reactome	R-HSA-167246	Tat-mediated elongation of the HIV-1 transcript	Neither	NO	NO	NA	NO
Reactome	R-HSA-167287	HIV elongation arrest and recovery	Neither	NO	NO	NA	NO
Reactome	R-HSA-167290	Pausing and recovery of HIV elongation	Neither	NO	NO	NA	NO
Reactome	R-HSA-1679131	Trafficking and processing of endosomal TLR	Neither	NO	NO	NA	NO
Reactome	R-HSA-168271	Transport of Ribonucleoproteins into the Host Nucleus	Neither	NO	NO	NA	NO
Reactome	R-HSA-168276	NS1 Mediated Effects on Host Pathways	Neither	NO	NO	NA	NO
Reactome	R-HSA-168325	Viral Messenger RNA Synthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-168333	NEP/NS2 Interacts with the Cellular Export Machinery	Neither	NO	NO	NA	NO
Reactome	R-HSA-168638	NOD1/2 Signaling Pathway	Neither	NO	NO	NA	NO
Reactome	R-HSA-168927	TICAM1, RIP1-mediated IKK complex recruitment	Neither	NO	NO	NA	NO
Reactome	R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	Neither	NO	NO	NA	NO
Reactome	R-HSA-170660	Adenylate cyclase activating pathway	Neither	NO	NO	NA	NO
Reactome	R-HSA-170670	Adenylate cyclase inhibitory pathway	Neither	NO	NO	NA	NO
Reactome	R-HSA-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	Neither	NO	NO	NA	NO
Reactome	R-HSA-170968	Frs2-mediated activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-171007	p38MAPK events	Neither	NO	NO	NA	NO
Reactome	R-HSA-171306	Packaging Of Telomere Ends	Neither	NO	NO	NA	NO
Reactome	R-HSA-171319	Telomere Extension By Telomerase	Neither	NO	NO	NA	NO
Reactome	R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	Neither	NO	NO	NA	NO
Reactome	R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	Neither	NO	NO	NA	NO
Reactome	R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	Neither	NO	NO	NA	NO
Reactome	R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	Neither	NO	NO	NA	NO
Reactome	R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	Neither	NO	NO	NA	NO
Reactome	R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Neither	NO	NO	NA	NO
Reactome	R-HSA-174403	Glutathione synthesis and recycling	Neither	NO	NO	NA	NO
Reactome	R-HSA-174411	Polymerase switching on the C-strand of the telomere	Neither	NO	NO	NA	NO
Reactome	R-HSA-174414	Processive synthesis on the C-strand of the telomere	Neither	NO	NO	NA	NO
Reactome	R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-174430	Telomere C-strand synthesis initiation	Neither	NO	NO	NA	NO
Reactome	R-HSA-174437	Removal of the Flap Intermediate from the C-strand	Neither	NO	NO	NA	NO
Reactome	R-HSA-174490	Membrane binding and targetting of GAG proteins	Neither	NO	NO	NA	NO
Reactome	R-HSA-176187	Activation of ATR in response to replication stress	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-176407	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	Neither	NO	NO	NA	NO
Reactome	R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	Neither	NO	NO	NA	NO
Reactome	R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	Neither	NO	NO	NA	NO
Reactome	R-HSA-176412	Phosphorylation of the APC/C	Neither	NO	NO	NA	NO
Reactome	R-HSA-176974	Unwinding of DNA	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-177504	Retrograde neurotrophin signalling	Neither	NO	NO	NA	NO
Reactome	R-HSA-177929	Signaling by EGFR	Neither	NO	NO	NA	NO
Reactome	R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	Neither	NO	NO	NA	NO
Reactome	R-HSA-179812	GRB2 events in EGFR signaling	Neither	NO	NO	NA	NO
Reactome	R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	Neither	NO	NO	NA	NO
Reactome	R-HSA-180024	DARPP-32 events	Neither	NO	NO	NA	NO
Reactome	R-HSA-180292	GAB1 signalosome	Neither	NO	NO	NA	NO
Reactome	R-HSA-180336	SHC1 events in EGFR signaling	Neither	NO	NO	NA	NO
Reactome	R-HSA-180534	Vpu mediated degradation of CD4	Neither	NO	NO	NA	NO
Reactome	R-HSA-180585	Vif-mediated degradation of APOBEC3G	Neither	NO	NO	NA	NO
Reactome	R-HSA-180746	Nuclear import of Rev protein	Neither	NO	NO	NA	NO
Reactome	R-HSA-180910	Vpr-mediated nuclear import of PICs	Neither	NO	NO	NA	NO
Reactome	R-HSA-1810476	RIP-mediated NFkB activation via ZBP1	Neither	NO	NO	NA	NO
Reactome	R-HSA-181429	Serotonin Neurotransmitter Release Cycle	Neither	NO	NO	NA	NO
Reactome	R-HSA-181430	Norepinephrine Neurotransmitter Release Cycle	Neither	NO	NO	NA	NO
Reactome	R-HSA-182971	EGFR downregulation	Neither	NO	NO	NA	NO
Reactome	R-HSA-1834949	Cytosolic sensors of pathogen-associated DNA	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-1839117	Signaling by cytosolic FGFR1 fusion mutants	Neither	NO	NO	NA	NO
Reactome	R-HSA-1839122	Signaling by activated point mutants of FGFR1	Neither	NO	NO	NA	NO
Reactome	R-HSA-1839130	Signaling by activated point mutants of FGFR3	Neither	NO	NO	NA	NO
Reactome	R-HSA-1855167	Synthesis of pyrophosphates in the cytosol	Neither	NO	NO	NA	NO
Reactome	R-HSA-1855170	IPs transport between nucleus and cytosol	Neither	NO	NO	NA	NO
Reactome	R-HSA-1855183	Synthesis of IP2, IP, and Ins in the cytosol	Neither	NO	NO	NA	NO
Reactome	R-HSA-1855196	IP3 and IP4 transport between cytosol and nucleus	Neither	NO	NO	NA	NO
Reactome	R-HSA-1855204	Synthesis of IP3 and IP4 in the cytosol	Neither	NO	NO	NA	NO
Reactome	R-HSA-1855229	IP6 and IP7 transport between cytosol and nucleus	Neither	NO	NO	NA	NO
Reactome	R-HSA-186763	Downstream signal transduction	Neither	NO	NO	NA	NO
Reactome	R-HSA-186797	Signaling by PDGF	Neither	NO	NO	NA	NO
Reactome	R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	Neither	NO	NO	NA	NO
Reactome	R-HSA-189085	Digestion of dietary carbohydrate	Neither	NO	NO	NA	NO
Reactome	R-HSA-189200	Cellular hexose transport	Neither	NO	NO	NA	NO
Reactome	R-HSA-189451	Heme biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-189483	Heme degradation	Neither	NO	NO	NA	NO
Reactome	R-HSA-190322	FGFR4 ligand binding and activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-190372	FGFR3c ligand binding and activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-190373	FGFR1c ligand binding and activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-190375	FGFR2c ligand binding and activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-190377	FGFR2b ligand binding and activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-190840	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	Neither	NO	NO	NA	NO
Reactome	R-HSA-190861	Gap junction assembly	Neither	NO	NO	NA	NO
Reactome	R-HSA-190873	Gap junction degradation	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-1912408	Pre-NOTCH Transcription and Translation	Neither	NO	NO	NA	NO
Reactome	R-HSA-1912420	Pre-NOTCH Processing in Golgi	Neither	NO	NO	NA	NO
Reactome	R-HSA-191859	snRNP Assembly	Neither	NO	NO	NA	NO
Reactome	R-HSA-192105	Synthesis of bile acids and bile salts	Neither	NO	NO	NA	NO
Reactome	R-HSA-192823	Viral mRNA Translation	Neither	NO	NO	NA	NO
Reactome	R-HSA-193048	Androgen biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	Neither	NO	NO	NA	NO
Reactome	R-HSA-193648	NRAGE signals death through JNK	Neither	NO	NO	NA	NO
Reactome	R-HSA-193692	Regulated proteolysis of p75NTR	Neither	NO	NO	NA	NO
Reactome	R-HSA-193775	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	Neither	NO	NO	NA	NO
Reactome	R-HSA-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	Neither	NO	NO	NA	NO
Reactome	R-HSA-194002	Glucocorticoid biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-195253	Degradation of beta-catenin by the destruction complex	Neither	NO	NO	NA	NO
Reactome	R-HSA-196025	Formation of annular gap junctions	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-196108	Pregnenolone biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-196299	Beta-catenin phosphorylation cascade	Neither	NO	NO	NA	NO
Reactome	R-HSA-1963640	GRB2 events in ERBB2 signaling	Neither	NO	NO	NA	NO
Reactome	R-HSA-1963642	PI3K events in ERBB2 signaling	Neither	NO	NO	NA	NO
Reactome	R-HSA-196757	Metabolism of folate and pterines	Neither	NO	NO	NA	NO
Reactome	R-HSA-196780	Biotin transport and metabolism	Neither	NO	NO	NA	NO
Reactome	R-HSA-196791	Vitamin D (calciferol) metabolism	Neither	NO	NO	NA	NO
Reactome	R-HSA-196807	Nicotinate metabolism	Neither	NO	NO	NA	NO
Reactome	R-HSA-1971475	Glycosaminoglycan-protein linkage region biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-198323	AKT phosphorylates targets in the cytosol	Neither	NO	NO	NA	NO
Reactome	R-HSA-198693	AKT phosphorylates targets in the nucleus	Neither	NO	NO	NA	NO
Reactome	R-HSA-198753	ERK/MAPK targets	Neither	NO	NO	NA	NO
Reactome	R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	Neither	NO	NO	NA	NO
Reactome	R-HSA-1989781	PPARA activates gene expression	Neither	NO	NO	NA	NO
Reactome	R-HSA-199220	Vitamin B5 (pantothenate) metabolism	Neither	NO	NO	NA	NO
Reactome	R-HSA-200425	Carnitine shuttle	Neither	NO	NO	NA	NO
Reactome	R-HSA-201451	Signaling by BMP	Neither	NO	NO	NA	NO
Reactome	R-HSA-201556	Signaling by ALK	Neither	NO	NO	NA	NO
Reactome	R-HSA-201681	TCF dependent signaling in response to WNT	Neither	NO	NO	NA	NO
Reactome	R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	Neither	NO	NO	NA	NO
Reactome	R-HSA-202040	G-protein activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	Neither	NO	NO	NA	NO
Reactome	R-HSA-2022377	Metabolism of Angiotensinogen to Angiotensins	Neither	NO	NO	NA	NO
Reactome	R-HSA-2022854	Keratan sulfate biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-2022857	Keratan sulfate degradation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2022870	CS-GAG biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-2022923	DS-GAG biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-2022928	HS-GAG biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-2024096	HS-GAG degradation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2024101	CS/DS degradation	Neither	NO	NO	NA	NO
Reactome	R-HSA-202424	Downstream TCR signaling	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-202427	Phosphorylation of CD3 and TCR zeta chains	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-202430	Translocation of ZAP-70 to Immunological synapse	Neither	NO	NO	NA	NO
Reactome	R-HSA-202433	Generation of second messenger molecules	Neither	NO	NO	NA	NO
Reactome	R-HSA-202670	ERKs are inactivated	Neither	NO	NO	NA	NO
Reactome	R-HSA-202733	Cell surface interactions at the vascular wall	Neither	NO	NO	NA	NO
Reactome	R-HSA-2028269	Signaling by Hippo	Neither	NO	NO	NA	NO
Reactome	R-HSA-2029481	FCGR activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2029485	Role of phospholipids in phagocytosis	Neither	NO	NO	NA	NO
Reactome	R-HSA-2032785	YAP1- and WWTR1 (TAZ)-stimulated gene expression	Neither	NO	NO	NA	NO
Reactome	R-HSA-2033519	Activated point mutants of FGFR2	Neither	NO	NO	NA	NO
Reactome	R-HSA-203615	eNOS activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-203927	MicroRNA (miRNA) biogenesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-204005	COPII-mediated vesicle transport	Neither	NO	NO	NA	NO
Reactome	R-HSA-204174	Regulation of pyruvate dehydrogenase (PDH) complex	Neither	NO	NO	NA	NO
Reactome	R-HSA-2046106	alpha-linolenic acid (ALA) metabolism	Neither	NO	NO	NA	NO
Reactome	R-HSA-205043	NRIF signals cell death from the nucleus	Neither	NO	NO	NA	NO
Reactome	R-HSA-209543	p75NTR recruits signalling complexes	Neither	NO	NO	NA	NO
Reactome	R-HSA-209560	NF-kB is activated and signals survival	Neither	NO	NO	NA	NO
Reactome	R-HSA-209822	Glycoprotein hormones	Neither	NO	NO	NA	NO
Reactome	R-HSA-209968	Thyroxine biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-210500	Glutamate Neurotransmitter Release Cycle	Neither	NO	NO	NA	NO
Reactome	R-HSA-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	Neither	NO	NO	NA	NO
Reactome	R-HSA-210745	Regulation of gene expression in beta cells	Neither	NO	NO	NA	NO
Reactome	R-HSA-210990	PECAM1 interactions	Neither	NO	NO	NA	NO
Reactome	R-HSA-210991	Basigin interactions	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-210993	Tie2 Signaling	Neither	NO	NO	NA	NO
Reactome	R-HSA-211733	Regulation of activated PAK-2p34 by proteasome mediated degradation	Neither	NO	NO	NA	NO
Reactome	R-HSA-211935	Fatty acids	Neither	NO	NO	NA	NO
Reactome	R-HSA-211945	Phase I - Functionalization of compounds	Neither	NO	NO	NA	NO
Reactome	R-HSA-211958	Miscellaneous substrates	Neither	NO	NO	NA	NO
Reactome	R-HSA-211976	Endogenous sterols	Neither	NO	NO	NA	NO
Reactome	R-HSA-211979	Eicosanoids	Neither	NO	NO	NA	NO
Reactome	R-HSA-211981	Xenobiotics	Neither	NO	NO	NA	NO
Reactome	R-HSA-211999	CYP2E1 reactions	Neither	NO	NO	NA	NO
Reactome	R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	Neither	NO	NO	NA	NO
Reactome	R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	Neither	NO	NO	NA	NO
Reactome	R-HSA-212300	PRC2 methylates histones and DNA	Neither	NO	NO	NA	NO
Reactome	R-HSA-212436	Generic Transcription Pathway	Neither	NO	NO	NA	NO
Reactome	R-HSA-212676	Dopamine Neurotransmitter Release Cycle	Neither	NO	NO	NA	NO
Reactome	R-HSA-2129379	Molecules associated with elastic fibres	Neither	NO	NO	NA	NO
Reactome	R-HSA-2132295	MHC class II antigen presentation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2142691	Synthesis of Leukotrienes (LT) and Eoxins (EX)	Neither	NO	NO	NA	NO
Reactome	R-HSA-2142789	Ubiquinol biosynthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-2151209	Activation of PPARGC1A (PGC-1alpha) by phosphorylation	Neither	NO	NO	NA	NO
Reactome	R-HSA-216083	Integrin cell surface interactions	Neither	NO	NO	NA	NO
Reactome	R-HSA-2160916	Hyaluronan degradation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2162123	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	Neither	NO	NO	NA	NO
Reactome	R-HSA-2168880	Scavenging of heme from plasma	Neither	NO	NO	NA	NO
Reactome	R-HSA-2172127	DAP12 interactions	Neither	NO	NO	NA	NO
Reactome	R-HSA-2173788	Downregulation of TGF-beta receptor signaling	Neither	NO	NO	NA	NO
Reactome	R-HSA-2173789	TGF-beta receptor signaling activates SMADs	Neither	NO	NO	NA	NO
Reactome	R-HSA-2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	Neither	NO	NO	NA	NO
Reactome	R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	Neither	NO	NO	NA	NO
Reactome	R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	Neither	NO	NO	NA	NO
Reactome	R-HSA-2197563	NOTCH2 intracellular domain regulates transcription	Neither	NO	NO	NA	NO
Reactome	R-HSA-2214320	Anchoring fibril formation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	Neither	NO	NO	NA	NO
Reactome	R-HSA-2243919	Crosslinking of collagen fibrils	Neither	NO	NO	NA	NO
Reactome	R-HSA-2299718	Condensation of Prophase Chromosomes	Neither	NO	NO	NA	NO
Reactome	R-HSA-2408522	Selenoamino acid metabolism	Neither	NO	NO	NA	NO
Reactome	R-HSA-2408557	Selenocysteine synthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-2424491	DAP12 signaling	Neither	NO	NO	NA	NO
Reactome	R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	Neither	NO	NO	NA	NO
Reactome	R-HSA-2453902	The canonical retinoid cycle in rods (twilight vision)	Neither	NO	NO	NA	NO
Reactome	R-HSA-2465910	MASTL Facilitates Mitotic Progression	Neither	NO	NO	NA	NO
Reactome	R-HSA-2467813	Separation of Sister Chromatids	Neither	NO	NO	NA	NO
Reactome	R-HSA-2468052	Establishment of Sister Chromatid Cohesion	Neither	NO	NO	NA	NO
Reactome	R-HSA-2470946	Cohesin Loading onto Chromatin	Neither	NO	NO	NA	NO
Reactome	R-HSA-2485179	Activation of the phototransduction cascade	Neither	NO	NO	NA	NO
Reactome	R-HSA-2500257	Resolution of Sister Chromatid Cohesion	Neither	NO	NO	NA	NO
Reactome	R-HSA-2514853	Condensation of Prometaphase Chromosomes	Neither	NO	NO	NA	NO
Reactome	R-HSA-2514859	Inactivation, recovery and regulation of the phototransduction cascade	Neither	NO	NO	NA	NO
Reactome	R-HSA-2534343	Interaction With Cumulus Cells And The Zona Pellucida	Neither	NO	NO	NA	NO
Reactome	R-HSA-2559580	Oxidative Stress Induced Senescence	Neither	NO	NO	NA	NO
Reactome	R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	Neither	NO	NO	NA	NO
Reactome	R-HSA-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	Neither	NO	NO	NA	NO
Reactome	R-HSA-2559585	Oncogene Induced Senescence	Neither	NO	NO	NA	NO
Reactome	R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	Neither	NO	NO	NA	NO
Reactome	R-HSA-2564830	Cytosolic iron-sulfur cluster assembly	Neither	NO	NO	NA	NO
Reactome	R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	Neither	NO	NO	NA	NO
Reactome	R-HSA-2586552	Signaling by Leptin	Neither	NO	NO	NA	NO
Reactome	R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	Neither	NO	NO	NA	NO
Reactome	R-HSA-264642	Acetylcholine Neurotransmitter Release Cycle	Neither	NO	NO	NA	NO
Reactome	R-HSA-264870	Caspase-mediated cleavage of cytoskeletal proteins	Neither	NO	NO	NA	NO
Reactome	R-HSA-264876	Insulin processing	Neither	NO	NO	NA	NO
Reactome	R-HSA-2672351	Stimuli-sensing channels	Neither	NO	NO	NA	NO
Reactome	R-HSA-2682334	EPH-Ephrin signaling	Neither	NO	NO	NA	NO
Reactome	R-HSA-2691232	Constitutive Signaling by NOTCH1 HD Domain Mutants	Neither	NO	NO	NA	NO
Reactome	R-HSA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	Neither	NO	NO	NA	NO
Reactome	R-HSA-2871796	FCERI mediated MAPK activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2871809	FCERI mediated Ca+2 mobilization	Neither	NO	NO	NA	NO
Reactome	R-HSA-2871837	FCERI mediated NF-kB activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2892245	POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2892247	POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	Neither	NO	NO	NA	NO
Reactome	R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	Neither	NO	NO	NA	NO
Reactome	R-HSA-2979096	NOTCH2 Activation and Transmission of Signal to the Nucleus	Neither	NO	NO	NA	NO
Reactome	R-HSA-2995383	Initiation of Nuclear Envelope (NE) Reformation	Neither	NO	NO	NA	NO
Reactome	R-HSA-3000157	Laminin interactions	Neither	NO	NO	NA	NO
Reactome	R-HSA-3000170	Syndecan interactions	Neither	NO	NO	NA	NO
Reactome	R-HSA-3000171	Non-integrin membrane-ECM interactions	Neither	NO	NO	NA	NO
Reactome	R-HSA-3000178	ECM proteoglycans	Neither	NO	NO	NA	NO
Reactome	R-HSA-3000471	Scavenging by Class B Receptors	Neither	NO	NO	NA	NO
Reactome	R-HSA-3000480	Scavenging by Class A Receptors	Neither	NO	NO	NA	NO
Reactome	R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	Neither	NO	NO	NA	NO
Reactome	R-HSA-3134975	Regulation of innate immune responses to cytosolic DNA	Neither	NO	NO	NA	NO
Reactome	R-HSA-3214815	HDACs deacetylate histones	Neither	NO	NO	NA	NO
Reactome	R-HSA-3214841	PKMTs methylate histone lysines	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-3214842	HDMs demethylate histones	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-3214847	HATs acetylate histones	Neither	NO	NO	NA	NO
Reactome	R-HSA-3214858	RMTs methylate histone arginines	Neither	NO	NO	NA	NO
Reactome	R-HSA-3232118	SUMOylation of transcription factors	Neither	NO	NO	NA	NO
Reactome	R-HSA-3232142	SUMOylation of ubiquitinylation proteins	Neither	NO	NO	NA	NO
Reactome	R-HSA-3238698	WNT ligand biogenesis and trafficking	Neither	NO	NO	NA	NO
Reactome	R-HSA-3247509	Chromatin modifying enzymes	Neither	NO	NO	NA	NO
Reactome	R-HSA-3270619	IRF3-mediated induction of type I IFN	Firth_only	NO	NO	NA	NO
Reactome	R-HSA-3295583	TRP channels	Neither	NO	NO	NA	NO
Reactome	R-HSA-3299685	Detoxification of Reactive Oxygen Species	Neither	NO	NO	NA	NO
Reactome	R-HSA-3301854	Nuclear Pore Complex (NPC) Disassembly	Neither	NO	NO	NA	NO
Reactome	R-HSA-3322077	Glycogen synthesis	Neither	NO	NO	NA	NO
Reactome	R-HSA-3371378	Regulation by c-FLIP	Neither	NO	NO	NA	NO
Reactome	R-HSA-3371453	Regulation of HSF1-mediated heat shock response	Neither	NO	NO	NA	NO
Reactome	R-HSA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	Neither	NO	NO	NA	NO
Reactome	R-HSA-3371511	HSF1 activation	Neither	NO	NO	NA	NO
Reactome	R-HSA-3371568	Attenuation phase	Neither	NO	NO	NA	NO
Reactome	R-HSA-3371571	HSF1-dependent transactivation	Neither	NO	NO	NA	NO
Reactome	R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	Neither	NO	NO	NA	NO
Reactome	R-HSA-350054	Notch-HLH transcription pathway	Neither	NO	NO	NA	NO
Reactome	R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	Neither	NO	NO	NA	NO
Reactome	R-HSA-351906	Apoptotic cleavage of cell adhesion  proteins	Neither	NO	NO	NA	NO
Reactome	R-HSA-352230	Amino acid transport across the plasma membrane	Tier1	YES	NO	NO	YES
Reactome	R-HSA-354192	Integrin signaling	Neither	NO	NO	NA	NO
Reactome	R-HSA-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins	Neither	NO	NO	NA	NO
Reactome	R-HSA-3560783	Defective B4GALT7 causes EDS, progeroid type	Neither	NO	NO	NA	NO
Reactome	R-HSA-3560801	Defective B3GAT3 causes JDSSDHD	Neither	NO	NO	NA	NO
Reactome	R-HSA-3656237	Defective EXT2 causes exostoses 2	Neither	NO	NO	NA	NO
Reactome	R-HSA-3656253	Defective EXT1 causes exostoses 1, TRPS2 and CHDS	Neither	NO	NO	NA	NO
