stage	source	pathway_id	pathway_name	R	positive_n	positive_prop	interpretation
MDV3	GO_BP	GO:0045683	negative regulation of epidermis development	1000	24	0.024	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045684	positive regulation of epidermis development	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045685	regulation of glial cell differentiation	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045686	negative regulation of glial cell differentiation	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045687	positive regulation of glial cell differentiation	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045717	negative regulation of fatty acid biosynthetic process	1000	31	0.031	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045721	negative regulation of gluconeogenesis	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045722	positive regulation of gluconeogenesis	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045723	positive regulation of fatty acid biosynthetic process	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045724	positive regulation of cilium assembly	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045725	positive regulation of glycogen biosynthetic process	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045727	positive regulation of translation	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045730	respiratory burst	1000	33	0.033	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045732	positive regulation of protein catabolic process	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045738	negative regulation of DNA repair	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045739	positive regulation of DNA repair	1000	16	0.016	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045740	positive regulation of DNA replication	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045746	negative regulation of Notch signaling pathway	1000	16	0.016	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045747	positive regulation of Notch signaling pathway	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045761	regulation of adenylate cyclase activity	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045762	positive regulation of adenylate cyclase activity	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045765	regulation of angiogenesis	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045766	positive regulation of angiogenesis	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045773	positive regulation of axon extension	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045776	negative regulation of blood pressure	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045777	positive regulation of blood pressure	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045778	positive regulation of ossification	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045779	negative regulation of bone resorption	1000	23	0.023	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045780	positive regulation of bone resorption	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045785	positive regulation of cell adhesion	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045786	negative regulation of cell cycle	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045787	positive regulation of cell cycle	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045806	negative regulation of endocytosis	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045807	positive regulation of endocytosis	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045814	negative regulation of gene expression, epigenetic	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045815	transcription initiation-coupled chromatin remodeling	1000	27	0.027	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045820	negative regulation of glycolytic process	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045821	positive regulation of glycolytic process	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045822	negative regulation of heart contraction	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045823	positive regulation of heart contraction	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045824	negative regulation of innate immune response	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045830	positive regulation of isotype switching	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045833	negative regulation of lipid metabolic process	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045834	positive regulation of lipid metabolic process	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045836	positive regulation of meiotic nuclear division	1000	25	0.025	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045837	negative regulation of membrane potential	1000	45	0.045	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045838	positive regulation of membrane potential	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045839	negative regulation of mitotic nuclear division	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045840	positive regulation of mitotic nuclear division	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045842	positive regulation of mitotic metaphase/anaphase transition	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045844	positive regulation of striated muscle tissue development	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045859	regulation of protein kinase activity	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045860	positive regulation of protein kinase activity	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045861	negative regulation of proteolysis	1000	24	0.024	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045862	positive regulation of proteolysis	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	1000	21	0.021	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045879	negative regulation of smoothened signaling pathway	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045880	positive regulation of smoothened signaling pathway	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045906	negative regulation of vasoconstriction	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045907	positive regulation of vasoconstriction	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045910	negative regulation of DNA recombination	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045911	positive regulation of DNA recombination	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045912	negative regulation of carbohydrate metabolic process	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045913	positive regulation of carbohydrate metabolic process	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045916	negative regulation of complement activation	1000	47	0.047	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045920	negative regulation of exocytosis	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045921	positive regulation of exocytosis	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045922	negative regulation of fatty acid metabolic process	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045923	positive regulation of fatty acid metabolic process	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045926	negative regulation of growth	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045927	positive regulation of growth	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045930	negative regulation of mitotic cell cycle	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045931	positive regulation of mitotic cell cycle	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045932	negative regulation of muscle contraction	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045933	positive regulation of muscle contraction	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045936	negative regulation of phosphate metabolic process	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045937	positive regulation of phosphate metabolic process	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045939	negative regulation of steroid metabolic process	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045940	positive regulation of steroid metabolic process	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045943	positive regulation of transcription by RNA polymerase I	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045945	positive regulation of transcription by RNA polymerase III	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045947	negative regulation of translational initiation	1000	33	0.033	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045948	positive regulation of translational initiation	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045956	positive regulation of calcium ion-dependent exocytosis	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045980	negative regulation of nucleotide metabolic process	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045981	positive regulation of nucleotide metabolic process	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045986	negative regulation of smooth muscle contraction	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045987	positive regulation of smooth muscle contraction	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045989	positive regulation of striated muscle contraction	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0045995	regulation of embryonic development	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046006	regulation of activated T cell proliferation	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046007	negative regulation of activated T cell proliferation	1000	50	0.05	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046031	ADP metabolic process	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046032	ADP catabolic process	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046033	AMP metabolic process	1000	54	0.054	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046034	ATP metabolic process	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046035	CMP metabolic process	1000	46	0.046	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046036	CTP metabolic process	1000	34	0.034	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046037	GMP metabolic process	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046039	GTP metabolic process	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046040	IMP metabolic process	1000	34	0.034	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046049	UMP metabolic process	1000	52	0.052	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046051	UTP metabolic process	1000	35	0.035	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046058	cAMP metabolic process	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046068	cGMP metabolic process	1000	66	0.066	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046073	dTMP metabolic process	1000	38	0.038	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046078	dUMP metabolic process	1000	40	0.04	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046112	nucleobase biosynthetic process	1000	19	0.019	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046128	purine ribonucleoside metabolic process	1000	31	0.031	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046148	pigment biosynthetic process	1000	82	0.082	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046149	pigment catabolic process	1000	49	0.049	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046164	alcohol catabolic process	1000	71	0.071	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046165	alcohol biosynthetic process	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046173	polyol biosynthetic process	1000	27	0.027	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046174	polyol catabolic process	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046184	aldehyde biosynthetic process	1000	16	0.016	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046185	aldehyde catabolic process	1000	43	0.043	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046189	phenol-containing compound biosynthetic process	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046209	nitric oxide metabolic process	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046320	regulation of fatty acid oxidation	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046321	positive regulation of fatty acid oxidation	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046322	negative regulation of fatty acid oxidation	1000	25	0.025	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046324	regulation of D-glucose import across plasma membrane	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046325	negative regulation of D-glucose import across plasma membrane	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046326	positive regulation of D-glucose import across plasma membrane	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046328	regulation of JNK cascade	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046329	negative regulation of JNK cascade	1000	29	0.029	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046330	positive regulation of JNK cascade	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046337	phosphatidylethanolamine metabolic process	1000	31	0.031	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046339	diacylglycerol metabolic process	1000	49	0.049	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046341	CDP-diacylglycerol metabolic process	1000	39	0.039	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046348	amino sugar catabolic process	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046349	amino sugar biosynthetic process	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046364	monosaccharide biosynthetic process	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046365	monosaccharide catabolic process	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046385	deoxyribose phosphate biosynthetic process	1000	20	0.02	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046386	deoxyribose phosphate catabolic process	1000	58	0.058	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046390	ribose phosphate biosynthetic process	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046394	carboxylic acid biosynthetic process	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046395	carboxylic acid catabolic process	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046415	urate metabolic process	1000	26	0.026	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046425	regulation of receptor signaling pathway via JAK-STAT	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046434	organophosphate catabolic process	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046456	icosanoid biosynthetic process	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046457	prostanoid biosynthetic process	1000	32	0.032	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046459	short-chain fatty acid metabolic process	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046460	neutral lipid biosynthetic process	1000	40	0.04	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046461	neutral lipid catabolic process	1000	35	0.035	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046462	monoacylglycerol metabolic process	1000	26	0.026	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046463	acylglycerol biosynthetic process	1000	40	0.04	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046464	acylglycerol catabolic process	1000	35	0.035	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046469	platelet activating factor metabolic process	1000	51	0.051	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046470	phosphatidylcholine metabolic process	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046471	phosphatidylglycerol metabolic process	1000	37	0.037	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046473	phosphatidic acid metabolic process	1000	60	0.06	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046474	glycerophospholipid biosynthetic process	1000	19	0.019	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046475	glycerophospholipid catabolic process	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046479	glycosphingolipid catabolic process	1000	42	0.042	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046485	ether lipid metabolic process	1000	64	0.064	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046486	glycerolipid metabolic process	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046488	phosphatidylinositol metabolic process	1000	31	0.031	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046496	nicotinamide nucleotide metabolic process	1000	23	0.023	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046500	S-adenosylmethionine metabolic process	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046503	glycerolipid catabolic process	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046504	glycerol ether biosynthetic process	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046512	sphingosine biosynthetic process	1000	48	0.048	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046513	ceramide biosynthetic process	1000	29	0.029	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046514	ceramide catabolic process	1000	62	0.062	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046519	sphingoid metabolic process	1000	56	0.056	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046520	sphingoid biosynthetic process	1000	48	0.048	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046530	photoreceptor cell differentiation	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046545	development of primary female sexual characteristics	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046546	development of primary male sexual characteristics	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046578	regulation of Ras protein signal transduction	1000	30	0.03	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046579	positive regulation of Ras protein signal transduction	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046580	negative regulation of Ras protein signal transduction	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046596	regulation of viral entry into host cell	1000	39	0.039	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046597	host-mediated suppression of symbiont invasion	1000	19	0.019	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046599	regulation of centriole replication	1000	20	0.02	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046601	positive regulation of centriole replication	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046605	regulation of centrosome cycle	1000	16	0.016	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046606	negative regulation of centrosome cycle	1000	52	0.052	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046618	xenobiotic export from cell	1000	41	0.041	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046620	regulation of organ growth	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046621	negative regulation of organ growth	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046622	positive regulation of organ growth	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046626	regulation of insulin receptor signaling pathway	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046627	negative regulation of insulin receptor signaling pathway	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046628	positive regulation of insulin receptor signaling pathway	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046629	gamma-delta T cell activation	1000	15	0.015	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046631	alpha-beta T cell activation	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046632	alpha-beta T cell differentiation	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046634	regulation of alpha-beta T cell activation	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0046635	positive regulation of alpha-beta T cell activation	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
